OLD OI,Lot,Top-3,O-Cost,Cost,O-Avg,Symbol,D.QTY,QTY,% Top-3,% O-Cost,% Cost,% Avg,Current,Diff
12592,5700,138.28144393453644,137.94718506491014,137.91889589768283,137.33202200334583,BEL,0.001826556543837357,23.0,-0.016860135880850193,-0.00020507245011199395,-0.014275751592033453,-0.01006336310487126,135.95,0.14999999999997726,False
7533,1320,705.067338469635,704.1344263546656,703.8770524258431,701.9389148401006,BERGEPAINT,0.021505376344086023,162.0,-0.1597965645581912,-0.00036551817265199335,-0.15837574480038583,-0.15605191922583916,592.4,-0.25,False
8651,1000,1068.118335075797,1072.8947736216853,1075.5338955673064,1107.8924464487036,BHARATFORG,0.009941047277771356,86.0,0.044921675200714564,0.002459814336416659,0.03771717897490926,0.00740825842581131,1116.1,4.199999999999818,False
44918,950,865.2201427024538,873.5128053740702,875.6113201842672,912.4780928536438,BHARTIARTL,0.0012244534485061668,55.0,0.06186848254636036,0.0024023858577532147,0.04926692794087504,0.006873487917656942,918.75,-1.75,False
7391,10500,130.0119069065205,129.45374108339428,129.60288154703983,130.9034826946291,BHEL,0.0,0.0,-0.03739585875020074,0.0011520753467408474,-0.03435788999354643,-0.043952097959462165,125.15,0.0,False
11456,2500,269.25810188232197,266.24628928747734,266.780193980448,274.5329749103942,BIOCON,0.0014839385474860335,17.0,-0.004301084625591273,0.002005303789958929,0.004947166428886888,-0.023432430703429614,268.1,-0.9499999999999886,False
2052,50,19145.776187636657,18975.824939215006,19027.611731843575,19576.963890935887,BOSCHLTD,0.003898635477582846,8.0,0.0062950601313918305,0.0027290930852522538,0.012544310422151834,-0.015868849361249784,19266.3,-29.0,False
14874,1800,353.40996711943103,354.6202160729756,354.98430869420986,359.5127928841562,BPCL,0.0042355788624445345,63.0,0.012421927192238518,0.001026711407674864,0.007931875400767764,-0.004764205664047451,357.8,0.0,False
10201,200,4570.371495995423,4549.8404316779515,4553.247245398382,4591.738903394256,BRITANNIA,0.004901480247034604,50.0,-0.010233631125260642,0.0007487765277899984,-0.006511231172070379,-0.014839455123175027,4523.6,-6.149999999999636,False
4235,2000,507.73880733944947,507.234433150899,507.25554223250873,507.4292331446217,BSOFT,0.0037780401416765055,16.0,-0.04035304578511693,4.161602649606156e-05,-0.03943878492576207,-0.03976758102714682,487.25,-0.75,False
21554,2700,356.1881812545621,341.5342035319761,343.1898299405867,365.66996993907804,CANBK,0.02941449382945161,634.0,0.06334241261450875,0.00484761523586493,0.10361661959962358,0.03577004166653646,378.75,0.6999999999999886,True
4260,975,776.0507498014882,769.414006653901,769.9657975377754,782.6062626959488,CANFINHOME,0.0009389671361502347,4.0,-0.01295115017163398,0.0007171573159606561,-0.005150615196749501,-0.021219179410528803,766,0.4500000000000455,False
6837,1900,287.54533555496005,283.0213134012367,283.2558465306417,286.5445535593067,CHAMBLFERT,0.00614304519526108,42.0,-0.017893997637032144,0.000828676563565066,-0.0030214611317797837,-0.014463906250616955,282.4,-0.8000000000000114,False
10426,1250,1167.9099886994545,1128.0651265126514,1134.4707272199091,1189.0053738676493,CHOLAFIN,0.015346249760214847,160.0,0.04117612809707785,0.005678396181841235,0.07186547067625396,0.02270353585076022,1216,-0.9500000000000455,False
15895,650,1247.403958251416,1247.7772030287827,1246.8630029804033,1236.4756265044227,CIPLA,0.00497011638880151,79.0,-0.040888084340306406,-0.0007326628873810919,-0.040471970745607495,-0.032411173860109485,1196.4,-3.199999999999818,False
19168,4200,266.8511657909329,258.29560740200367,258.9714995060545,279.72992181947404,COALINDIA,0.0028693656093489147,55.0,0.05751833297626394,0.002616738669500069,0.08969520019867062,0.008830225113064702,282.2,-0.8000000000000114,False
9737,150,5316.866711170449,5337.966220312569,5341.862247934671,5495.0904144663145,COFORGE,0.004108041491219062,40.0,0.007463660645503631,0.0007298711646538301,0.0027495564998905693,-0.02521167151346489,5356.55,-11.449999999999818,False
7034,350,1987.6221081479625,1980.6354966498754,1977.8977628584948,1945.8459776696247,COLPAL,0.0012794995735001423,9.0,0.0011711943847347351,-0.001382250189906884,0.006093458098707328,0.02266573142813439,1989.95,1.150000000000091,False
7266,1000,719.8568180643829,700.4977180705409,701.9800084979818,716.5629749021414,CONCOR,0.002614918799889898,19.0,0.02944082962581816,0.0021160531850462957,0.05565684354119397,0.03417288634150081,741.05,1.5499999999999545,False
2183,700,1116.4079536542793,1114.2332727379348,1114.9518463574036,1131.0329958755158,COROMANDEL,0.002748511223087494,6.0,-0.026565516267777776,0.0006449041121371875,-0.025294228131502068,-0.03915270026338796,1086.75,0.75,False
6515,1800,311.97393519564287,308.03585091632004,307.7700805438558,304.6503510216889,CROMPTON,0.0015349194167306216,10.0,-0.030367713859498036,-0.000862790391682228,-0.01712343361818376,-0.007058422924764009,302.5,0.5,False
7580,5000,129.25434360853632,128.9366497644694,129.09760515194205,132.78707015130672,CUB,0.006200527704485488,47.0,0.018534436248573954,0.0012483292203316443,0.01977104722472508,-0.008563108968448961,131.65,-0.09999999999999432,False
9973,600,1709.8497980668876,1723.3536817116028,1723.3819514502793,1724.473803071364,CUMMINSIND,0.0009024365787626592,9.0,0.0164343101744269,1.6403909990445155e-05,0.008453174606744187,0.007814671875347887,1737.95,0.15000000000009095,False
13775,1250,555.7199081163859,559.6299312960488,560.0159976158546,568.9631123919308,DABUR,0.0017422867513611614,24.0,0.008871540881672977,0.0006898600275217323,0.0011321147732287278,-0.01461098656639163,560.65,0.25,False
2623,500,2307.4343180389687,2220.134745513386,2231.7796703296704,2396.0165975103737,DALBHARAT,0.0041936713686618375,11.0,-0.019062002196599946,0.00524514326881165,0.014190616614789415,-0.055327912856747194,2263.45,-3.5,False
7701,300,2193.492968760533,2214.4147457069244,2216.2391958688863,2282.512883941455,DEEPAKNTR,0.0015582391897156214,12.0,0.0003223312085044913,0.0008238972240855196,-0.009944412096838646,-0.03869107796182783,2194.2,2.899999999999636,False
4610,2800,186.2709018449362,184.9497092767802,184.93898877962957,181.51053864168617,DELTACORP,0.0,0.0,-0.05755542996114843,-5.796439038779875e-05,-0.05076803350978268,-0.03283852654667427,175.55,0.0,False
11405,200,3734.441085857118,3696.219799316105,3703.153157108984,3811.711527208894,DIVISLAB,0.0025427444103463394,29.0,-0.00018505737303915187,0.0018757969410157986,0.008262375762741239,-0.02045315513841651,3733.75,-1.199999999999818,False
6072,200,5082.596031312579,5044.5047102483595,5046.233618973427,5102.670355270821,DIXON,0.003952569169960474,24.0,-0.03988041348630121,0.00034273111521830504,-0.03296193389620854,-0.04365760273749808,4879.9,-3.800000000000182,False
19497,1650,521.3467972970018,513.3970968732184,514.8471845771305,538.0889498053893,DLF,0.010873467712981484,212.0,0.004034172097925258,0.0028244953326454275,0.01670945414596264,-0.027205445885264457,523.45,1.150000000000091,False
21528,125,5731.8302488303725,5729.771236700929,5730.526900347695,5746.566903331513,DRREDDY,0.0019509476031215162,42.0,-0.010193994988301695,0.00013188373768325973,-0.009968873951927413,-0.012732280779519883,5673.4,-1.6000000000003638,False
21097,175,3383.0458270746044,3389.8331625730348,3389.294336440609,3378.249671857817,EICHERMOT,0.0007584016684836707,16.0,0.013997496736940127,-0.0001589535846114003,0.012128089058963086,0.015437085238730748,3430.4,-1.599999999999909,False
5493,275,3108.4280954380197,3097.8387873364068,3098.507006932912,3116.728684515707,ESCORTS,0.002002548698343346,11.0,0.004768295777448798,0.00021570509067063946,0.007985456547855254,0.0020923590547652915,3123.25,1.349999999999909,False
4641,3600,270.76721982268697,269.6996695168858,269.6664627615987,268.77416613554277,EXIDEIND,0.0019392372333548805,9.0,-0.041796860898073655,-0.00012312493873863515,-0.03788555186645771,-0.034691452194258156,259.45,0.0999999999999659,False
22939,5000,144.7872878080685,144.65736845849239,144.7740560099506,147.18005215123856,FEDERALBNK,0.002048912332708488,47.0,0.01839051088146087,0.0008066478237623223,0.018483587901035617,0.0018341333952242465,147.45,0.0,False
1446,40,20150.859851371955,20043.190038429657,20057.24951917843,20424.901477832515,FINNIFTY,0.006224066390041493,9.0,-0.010379698579349412,0.0007014592348730663,-0.005760985277066121,-0.023657469210166832,19941.7,-8.450000000000728,True
13444,9150,123.46482767603227,122.62527965344347,122.7259932963676,125.47251197726125,GAIL,0.0024546265992264208,33.0,-0.005384753605915693,0.0008213122384614765,0.0006030238716722007,-0.021299581359665275,122.8,0.0,False
5480,1450,819.7512522756048,795.0010686979222,799.2661061948302,864.2857142857144,GLENMARK,0.017518248175182483,96.0,0.004756013136390339,0.005364819828347427,0.03050785416293626,-0.04701652892562004,823.65,-4.149999999999977,True
5305,22500,62.747293857543895,62.244303990717846,62.21772118344451,61.104404660414886,GMRINFRA,0.0013195098963242225,7.0,-0.05414247609238447,-0.000427072126588479,-0.046091710350323466,-0.028711590762808565,59.35,0.10000000000000142,False
6398,1300,615.1158096943975,627.8786927898122,630.2144049543292,654.058509058509,GNFC,0.0010940919037199124,7.0,-0.01652665975119068,0.003720005458600364,-0.04008858692488954,-0.07508274623504048,604.95,-0.9499999999999318,False
7967,1000,1022.6085623438564,1023.2755138676958,1022.6241567481632,1007.978809283552,GODREJCP,0.0012551776076314798,10.0,-0.03242546910408781,-0.0006365412938209987,-0.032440224034657496,-0.018382141680857146,989.45,0.15000000000009095,False
6884,475,1656.2652000803162,1650.5309410472353,1653.5367809356514,1685.0351084322376,GODREJPROP,0.003486345148169669,24.0,-0.05208417110746091,0.0018211351351638517,-0.05052006214726126,-0.06826867158825353,1570,1.349999999999909,False
5437,2000,324.1558638161147,312.0885215125857,315.4526505646173,330.6468247101575,GRANULES,0.030531543130402794,166.0,0.01031644513388278,0.010779406546984751,0.038190674301894795,-0.00951717807335961,327.5,1.6499999999999773,False
28674,475,1882.6546289057576,1848.6716439314423,1854.6832825199106,1937.0147161878065,GRASIM,0.0006626211899281579,19.0,0.015295089525251368,0.0032518693128671147,0.030607229824685753,-0.013197997916154064,1911.45,1.2999999999999545,False
6820,1250,454.70631925726263,454.0357310071216,453.96169340589444,452.35155412647373,GUJGASLTD,0.0027859237536656894,19.0,-0.024755141462844008,-0.00016306558310501823,-0.023155463464393622,-0.01967839846082399,443.45,0.0999999999999659,False
14735,300,4060.904184078003,3998.9166476331347,3998.1051967193453,3969.3104335520393,HAL,0.004207668815744825,62.0,-0.026793093150191145,-0.00020291768628630068,-0.011506749936718779,-0.00433587491836414,3952.1,0.0,False
11525,500,1399.203631971344,1386.1186362013568,1386.6022764678369,1402.530276308054,HAVELLS,0.0006941431670281996,8.0,0.009145465131924418,0.00034891693528157344,0.0183165165406046,0.0067518853973502786,1412,-3,False
15504,700,1193.1068918223898,1217.5531286112112,1220.599572393492,1286.2186314114335,HCLTECH,0.006578947368421052,102.0,0.06528594270261381,0.002502103366738334,0.041291533068192866,-0.011832071966438047,1271,-2,False
16408,300,2448.817882935803,2461.6265710308535,2470.03104211163,2644.9252859170215,HDFCAMC,0.014383227693807898,236.0,0.10232778795448147,0.003414194167256274,0.09286075922846801,0.020595936820231083,2699.4,11.349999999999909,False
203010,550,1596.5991739254032,1603.8949650195873,1605.7740457574635,1644.6439189038156,HDFCBANK,0.0033200334958869023,674.0,-0.021670544799505042,0.0011715734376990313,-0.027260401843657085,-0.05025034170247576,1562,-1.25,False
14758,1100,635.8031068708,647.489855954555,647.6353596405179,649.7582634435125,HDFCLIFE,0.0037267922482721234,55.0,0.022093149557469022,0.00022471963788284294,0.0034195791296994806,0.00014118567111607826,649.85,0.6000000000000227,False
12329,300,2953.8869295151867,2974.8251107662973,2975.7913512417153,2997.4531992176585,HEROMOTOCO,0.0026766161083623978,33.0,0.01542478489259278,0.00032480580855699176,0.00795037217525764,0.0006661657912999255,2999.45,-5.550000000000182,False
19368,1400,490.8133286810886,473.7445430543627,477.5875101500111,502.1544480685858,HINDALCO,0.004646840148698885,90.0,-0.0269212914746944,0.0081118973336806,2.6151961103423793e-05,-0.04889819887691615,477.6,0.5,False
5809,5300,163.57099647396032,162.474754539237,162.46494741631298,159.91770373344036,HINDCOPPER,0.0,0.0,-0.06034686274917782,-6.036090315595478e-05,-0.053949775355868,-0.03888064665938666,153.7,0.0,False
17956,2700,260.31377830233885,259.43401999940625,259.3568095483495,257.8183865683866,HINDPETRO,0.0035642682111828917,64.0,0.019730886821118353,-0.00029761112693296043,0.023493466249300918,0.029600733807978855,265.45,-0.05000000000001137,False
31573,300,2526.9317314513014,2532.095856340398,2530.513397542436,2507.1212121212116,HINDUNILVR,0.0020903936908117696,66.0,-0.023400605056053448,-0.0006249600677633776,-0.024782875128557435,-0.01568380975403367,2467.8,-1.099999999999909,False
10535,5100,189.3459227456145,188.76807533066085,188.77169208653598,190.96907993966818,IBULHSGFIN,0.0,0.0,-0.001298801379234891,1.9159785725384886e-05,0.0017391797988096356,-0.009787343271793899,189.1,0.0,False
118434,700,976.0265552695611,974.5342612070407,975.296296756594,990.5317192167707,ICICIBANK,0.002338855396254454,277.0,-0.016266519782524025,0.0007819484443876107,-0.015529943881632584,-0.03067213157070232,960.15,-0.39999999999997726,False
6014,500,1345.3457452633882,1347.4314895077887,1348.3508858470013,1369.2734375,ICICIGI,0.005819753907549052,35.0,0.000820796245500226,0.0006823325314658522,-0.0014097857367499711,-0.016668283247844685,1346.45,-1.1499999999998636,False
4211,1500,555.2902509438153,556.6638940154056,556.9672761701877,569.125,ICICIPRULI,0.006649251959154595,28.0,0.025499725651796912,0.0005450005973868222,0.02241195194742127,0.0005710520535911188,569.45,1.3000000000000682,False
13272,80000,10.076913057002876,9.922649158264894,9.95310777084515,10.974324324324325,IDEA,0.009041591320072333,120.0,0.08168046487462008,0.003069604910386881,0.09513533370235437,-0.006772564955054817,10.9,0.0,False
9756,10000,124.50716316088685,124.76947641109949,124.7826938022149,125.29786407766991,IDFC,0.002050020500205002,20.0,0.026045383709552464,0.00010593449211772342,0.023779789547486406,0.019570452699896393,127.75,0.20000000000000284,False
16593,15000,90.59796802498184,91.62910402817039,91.67450133507437,93.05937060478199,IDFCFIRSTB,0.0036762490206713673,61.0,0.04031030777656223,0.0004954463692018871,0.028093947907194723,0.012794298816768792,94.25,0.04999999999999716,False
17007,3750,139.573830438262,135.15335116368408,135.15382830793615,135.23333333333332,IEX,0.0021167754454048332,36.0,-0.048174005235431146,3.5303915734622758e-06,-0.017045971518373025,-0.017623859995070195,132.85,0.09999999999999432,False
9355,1375,467.2898153370773,467.038012686684,467.09186652708433,468.47641796637157,IGL,0.001389631213254944,13.0,-0.018810200968614754,0.00011530933015609673,-0.01839438265317372,-0.021295453909246087,458.5,0.5,False
8983,2000,421.3640257904965,417.2477914542803,417.41779321275413,420.52049057732575,INDHOTEL,0.003450962929978849,31.0,-0.03824252856011121,0.00040743596959814406,-0.029150154618713914,-0.036313309147816164,405.25,0.6000000000000227,False
6761,2900,252.90562743467055,250.93197836998618,250.92629940940168,250.18323474246142,INDIACEM,0.001922792486318592,13.0,-0.07257896006846301,-2.2631474160422386e-05,-0.06526338390175168,-0.06248713971003796,234.55,0.30000000000001137,False
1771,300,3160.3029706866023,3143.936374759657,3142.22981444333,3104.822796934866,INDIAMART,0.00282326369282891,5.0,-0.04948986604680574,-0.0005428100676680524,-0.04402281902090472,-0.03250517132072674,3003.9,0.5,False
16971,300,2471.961256530722,2477.3858921161823,2476.5264953512515,2463.2875684597498,INDIGO,0.0013552530787814506,23.0,-0.026663547560298383,-0.00034689660890767024,-0.028457799859417796,-0.023236251094929702,2406.05,-1.949999999999818,False
41506,500,1410.1280759582894,1420.911769670033,1422.7431862731937,1461.2213356973996,INDUSINDBK,0.004023514672577459,167.0,0.014659607445701276,0.00128890240918057,0.005662872825214978,-0.02081911545787852,1430.8,-2.150000000000091,False
27422,3400,179.0459319743456,179.9338072257728,180.11774793222332,184.3042155848896,INDUSTOWER,0.0012398803880096273,34.0,-0.003328374835296403,0.0010222687403025246,-0.009259209330392548,-0.031763872390608336,178.45,-0.700000000000017,False
55854,400,1440.852593877665,1455.4475620084147,1458.604942556956,1507.7974101628297,INFY,0.0039030329072224012,218.0,0.03563682110197507,0.0021693536963876643,0.023032321132925367,-0.010344499902772253,1492.2,-1.849999999999909,False
11446,9750,93.96092505905501,92.51156172681063,92.63908034591586,94.60298378144206,IOC,0.0041936047527520535,48.0,-0.007566177734076095,0.0013784073766022627,0.006594621317514793,-0.014301703047419876,93.25,-0.09999999999999432,False
2047,650,888.335087204789,889.2374425707759,889.6101452982284,899.7034291010194,IPCALAB,0.008304836345872008,17.0,0.013806628795675999,0.0004191262193987697,0.012353562692439195,0.0009965182636643382,900.6,-1.5499999999999545,False
19190,875,725.691682104699,702.3476902818132,702.1858527720511,698.0679836473313,IRCTC,0.0020844189682126106,40.0,-0.07267780988164842,-0.0002304236377529367,-0.04163549102653575,-0.035982145343627474,672.95,0.8500000000000227,False
43836,1600,447.87222643022636,446.9239154500451,447.2741334926909,451.74665555367994,ITC,0.0008896797153024911,39.0,-0.0018358504540009583,0.0007836189349883609,-0.0005011098919149968,-0.010396658162136276,447.05,-0.5500000000000114,False
18629,1250,684.1513293818798,688.0356868831087,689.4649555498518,711.7362739408009,JINDALSTEL,0.0009662354393687262,18.0,0.0106682108251028,0.0020773176362665355,0.0028791085524647107,-0.02850251516404816,691.45,0.15000000000009095,False
2578,250,3372.957928802589,3302.876247109349,3304.5847601128885,3336.5086419753093,JKCEMENT,0.0031031807602792862,8.0,-0.05216724682511961,0.0005172803567904231,-0.032556211422222155,-0.041812762065173655,3197,-1.199999999999818,False
13542,1350,817.8061757062803,807.7220374447122,808.5077291274324,818.382374469331,JSWSTEEL,0.007605966622360065,103.0,-0.044150040411590166,0.0009727253266554317,-0.0331570474364718,-0.044823026025111005,781.7,0.8000000000000682,False
14117,1250,513.004097909791,509.19145662808444,509.46649029982365,517.1323283082078,JUBLFOOD,0.0010625487001487569,15.0,0.034787055625717746,0.0005401380328737418,0.04197235756878155,0.02652642455494795,530.85,-0.6499999999999773,False
62870,400,1796.6763484721569,1793.273596055512,1794.4874219231278,1823.6136828769127,KOTAKBANK,0.0024494989661205664,154.0,-0.01596077584955266,0.0006768771203043739,-0.014760438886075684,-0.03049641675707167,1768,1.75,False
7356,8924,128.36702037231717,127.50910124235833,127.60116459918167,129.99306895975903,L&TFH,0.014953779227841218,110.0,-0.023503080180303136,0.000722014004697276,-0.017642194773480262,-0.03571781939540449,125.35,0.5499999999999972,False
2557,300,2277.4049662783573,2219.7562875855183,2237.8717860946294,2302.510641994614,LALPATHLAB,0.011732499022291749,30.0,0.05249177704086515,0.008161030384473337,0.07108459693438562,0.04101581824767373,2396.95,3.949999999999818,False
6489,1700,395.71926897181567,395.823170770619,395.83196553139106,395.984866975836,LAURUSLABS,0.005393743257820928,35.0,-0.02279208944070413,2.2218913447956258e-05,-0.023070308430325273,-0.02344752981785686,386.7,-1.1000000000000227,False
9771,2000,452.0584912536443,440.4916469558415,443.9219686528414,465.08041355542787,LICHSGFIN,0.00368437212158428,36.0,0.02254466831956344,0.007787484100337051,0.04128660584827157,-0.006085858429921907,462.25,-0.14999999999997726,False
28441,300,2892.603324667139,2809.0959624770235,2814.940748590973,2926.014213442544,LT,0.006012446819732077,171.0,0.010473843777507014,0.0020806644529137,0.03835222871496198,-0.0010643193147309,2922.9,-2.549999999999727,False
9934,150,5394.284981403103,5332.009656672134,5348.370190319163,5542.7159953298315,LTIM,0.002214616468693376,22.0,0.0018009835650859016,0.0030683615935609937,0.010401263880635971,-0.02502671893106384,5404,-8,False
3317,200,4592.488918174194,4497.266097409022,4514.940659782754,4704.742227469501,LTTS,0.007235453723243895,24.0,0.013611591217656855,0.003930068177178631,0.03102130255328439,-0.010572784876304546,4655,-5,False
7845,850,1136.8617274308635,1124.2456337418205,1125.5224607789003,1156.183945401365,LUPIN,0.006883365200764819,54.0,-0.005727809524891962,0.0011357189200994512,0.0042891540500745035,-0.022344148181712504,1130.35,-2.650000000000091,False
21394,700,1572.3832187488133,1569.9492280400043,1569.3739870603501,1561.5532712642705,M&M,0.0048144339534448915,103.0,0.013747781707049593,-0.0003664073776273078,0.015691615346433586,0.020778496214515853,1594,12,False
9413,4000,294.9147723286325,293.30842696629213,293.51538269882406,299.5444444444444,M&MFIN,0.018378837777541696,173.0,0.029958579563868416,0.0007055908167129059,0.03486910023955262,0.014039838272933045,303.75,0.30000000000001137,False
11183,6000,154.05028457299034,152.28297726957283,152.1729167326513,142.41098484848484,MANAPPURAM,0.0,0.0,-0.09445152674220661,-0.000722736965712898,-0.08327971234799955,-0.020440732514994717,139.5,0.0,False
9493,1200,566.4738032095743,573.6342711153386,574.4874459313328,584.8154709182168,MARICO,0.00021068155482987464,2.0,0.0137273722921814,0.0014873149303567936,-0.00041331787668196933,-0.018066332789773758,574.25,1.0,False
26768,100,10209.270028919183,10134.89379450786,10151.636834058567,10540.091077273373,MARUTI,0.007322175732217573,196.0,0.016723034124594614,0.001652019240673277,0.02249520640605254,-0.015188775514337146,10380,-1.8500000000003638,False
14718,700,1046.104232425242,1036.1938769695803,1037.8272161440063,1055.8288226322557,MCDOWELL-N,0.002242152466367713,33.0,-0.025240536847869772,0.001576287228412184,-0.017466506815418694,-0.03421844702267542,1019.7,1.4500000000000455,False
7211,400,1730.240814718956,1712.5904579696282,1713.809719934102,1753.5783931357257,MCX,0.013174317015670503,95.0,0.02225654657632097,0.0007119401832469319,0.03205739787029008,0.008651798473146453,1768.75,14.150000000000091,False
4237,400,1393.1188618323692,1391.24637406987,1396.6116419656782,1465.4856988667027,METROPOLIS,0.003304224687278735,14.0,0.028124763249630945,0.0038564469930031614,0.025553530388799917,-0.022644846614583884,1432.3,6.9500000000000455,False
8040,800,933.2579459674217,930.2820358140716,930.8947123631884,942.8417533432392,MFSL,0.0029850746268656717,24.0,0.0018666372358313449,0.0006585922607660438,0.004410045069855215,-0.008317146875849564,935,1.7000000000000455,False
3071,800,1042.1135573220718,1035.6292409743367,1035.8251716584525,1041.8391188251,MGL,0.0022793878215564964,7.0,-0.016901763918448068,0.00018918998842822385,-0.010933477934620824,-0.016642798788985464,1024.5,1.2999999999999545,False
11095,7100,98.57797968730615,98.56307709492367,98.55908206277613,98.42493365993059,MOTHERSON,0.0004506534474988734,5.0,-0.018543489054092904,-4.053274578365208e-05,-0.018355305517393644,-0.017017371489603184,96.75,0.04999999999999716,False
9434,275,2390.7620706938114,2425.970056428339,2428.820295340581,2482.44705238307,MPHASIS,0.008373966504133983,79.0,0.04301470671916105,0.001174886270623872,0.026671262910513097,0.0044927232611963975,2493.6,3.900000000000091,False
3802,10,109535.61049254576,108992.75708273135,109132.33607720696,110442.4528301887,MRF,0.001841136244082062,7.0,-0.004657485271244122,0.00128062632978137,-0.0009794171099878441,-0.012830236868855366,109025.45,113.39999999999418,False
11844,550,1271.7836018869289,1269.6558755929386,1270.5184211761396,1291.0757575757575,MUTHOOTFIN,0.0005065856129685917,6.0,0.009448461275363605,0.0006793538310513559,0.010453668835092864,-0.005635422656699234,1283.8,1.2999999999999545,False
8312,7500,100.2131669607596,97.22865385905665,97.23460101088588,98.04040404040406,NATIONALUM,0.001203079884504331,10.0,-0.061001634277792344,6.116665811144212e-05,-0.03223750576746805,-0.040191634040799715,94.1,0.09999999999999432,False
10704,150,4391.972354489382,4388.153084620824,4389.3501834824565,4419.728113104948,NAUKRI,0.0003736920777279522,4.0,0.013348819340971065,0.0002728024384171239,0.013954187740142671,0.006985019463870283,4450.6,-0.3999999999996362,False
3969,150,4649.510019934949,4603.155438203446,4598.741379310345,4533.222486144101,NAVINFLUOR,0.0015117157974300832,6.0,-0.029542902229700147,-0.0009589202346864911,-0.018829364856201423,-0.004648456193912788,4512.15,-0.4500000000007276,False
8543,40,22104.387530898104,22139.926289926287,22163.70868338253,22453.388200085505,NESTLEIND,0.0015217136837176635,13.0,0.01796984732314615,0.0010741857558516318,0.015245251660919251,0.002147194868091681,22501.6,21.599999999998545,False
217066,50,19866.829833503067,19672.213098818662,19713.937862922012,20151.983701769394,NIFTY,0.008089705435213253,1756.0,-0.003487211300629113,0.0021210000061383863,0.004241270194690285,-0.017588030390193007,19797.55,-11.549999999999272,False
24908,4500,138.1163735378289,132.79464158555695,134.3781528474995,148.7058543172611,NMDC,0.0012044323109041272,30.0,0.04730522743113867,0.011924511735078833,0.07643985971557159,-0.027274341927440236,144.65,-0.29999999999998295,False
25245,3000,236.4485424444696,232.0146333832887,232.24720986213435,238.42732636095468,NTPC,0.003604674192909487,91.0,0.004869801875817471,0.0010024215949407005,0.02304781246260457,-0.0034699309579229944,237.6,-0.4000000000000057,False
9577,700,1124.1245154580695,1137.278696082784,1138.9944976677932,1163.542417394491,OBEROIRLTY,0.00020883366398663465,2.0,0.01607961066000325,0.0015086905179169975,0.0028143264421122533,-0.018342620840830846,1142.2,-0.2999999999999545,False
1791,200,4337.687991021325,4238.696797730036,4239.925583530029,4280.344444444444,OFSS,0.0005583472920156337,1.0,-0.01491301152946542,0.0002898970741787307,0.007800706832791658,-0.0017158536047201763,4273,1.6499999999996362,False
16601,3850,184.60280435621988,181.25027698512326,182.0967218102691,187.31671895551494,ONGC,0.0015661707126076742,26.0,0.010006324932180658,0.004670033277881824,0.023906406147534524,-0.00462702400697499,186.45,-0.15000000000000568,False
10937,15,41198.008453327595,40760.32656663724,40728.48487581935,40363.25459317585,PAGEIND,0.00045716375605741976,5.0,-0.038303027562977696,-0.0007811932214486786,-0.02721645254418632,-0.0184141393122821,39620,-45.80000000000291,False
14814,750,1081.7393048295917,1078.4334848146218,1077.253296507484,1066.9820618111087,PEL,0.00317267449709734,47.0,-0.019172183849655692,-0.0010943542868020629,-0.015087720371966502,-0.005606525194017463,1061,-3.7999999999999545,False
6059,175,5552.266824085005,5572.836880948817,5590.952986935453,5901.357753357752,PERSISTENT,0.003630962204984321,22.0,0.038836962045773075,0.0032507870539987835,0.031648810762319804,-0.022614753915201534,5767.9,-0.1000000000003638,False
6841,3000,238.94032199841166,234.79111084839053,235.0850565153291,242.0075792730085,PETRONET,0.00935535740388832,64.0,0.011340396543059636,0.0012519454670852582,0.027925822176803665,-0.0014775540257155012,241.65,0.05000000000001137,False
9517,7750,286.3991910772622,279.5820940889748,279.6080222703775,280.0873351442063,PFC,0.025743406535673006,245.0,-0.1799907006837729,9.273906287578893e-05,-0.16007417064413496,-0.16151153396820073,234.85,1.0999999999999943,False
10663,250,2570.802242531296,2533.9468342194295,2529.918295594679,2481.722448979592,PIDILITIND,0.0009378223764419019,10.0,-0.023145398563488122,-0.0015898276042526178,-0.00735924777772414,0.01191815427731227,2511.3,-1.849999999999909,False
10265,250,3716.19121398205,3683.793712271887,3683.2708515946338,3668.3310069790627,PIIND,0.0018509498295177789,19.0,-0.06194277977838253,-0.00014193538457694648,-0.053558605799849716,-0.04970407703998763,3486,2.800000000000182,False
15275,16000,66.90423441074819,66.24807122157252,66.95130654649044,73.28166049953747,PNB,0.0011129296235679214,17.0,0.1538881011034751,0.01061518187549784,0.15307682526543304,0.05346957852418298,77.2,0.20000000000000284,False
5795,300,5043.384406671455,5101.883292431148,5104.567043840101,5137.985060147457,POLYCAB,0.009663503019844694,56.0,0.025105283103357467,0.000526031517211382,0.01281851244149287,0.006231030156328234,5170,-40,False
19147,3600,261.3811731340456,240.20392022444807,237.86244716189026,194.94143473269415,POWERGRID,0.004125972737243432,79.0,-0.2348339492017167,-0.009747855323801222,-0.15917790981155133,0.025949153776580195,200,-0.05000000000001137,False
11455,407,1837.9173777751623,1799.462528824918,1799.1237137547155,1783.3602318896435,PVRINOX,0.0008729812309035355,10.0,-0.06764035167111332,-0.00018828681607716057,-0.047536316208200174,-0.0391172970228936,1713.6,-2.400000000000091,False
